id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Tags,"Event Categories","Event Types",_vc_post_settings,slide_template,_wp_page_template,mfn-post-love,_dp_original,_wp_old_slug,Status,Author,Slug,Format,Template,Parent,Order,"Comment Status","Ping Status"
2099,"Dallas, TX Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/01/Homewood.jpg""><img class=""alignnone  wp-image-2100"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/01/Homewood-300x288.jpg"" alt="""" width=""266"" height=""255"" /></a>
<h4></h4>",,20170111,espresso_events,https://agentportal.leazergroup.com/events/irving-tx-bootcamp-3/,https://agentportal.leazergroup.com/wp-content/uploads/2017/01/Homewood.jpg,Homewood.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/01/Homewood.jpg,2100,Homewood,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,irving-tx-bootcamp-3,,default,0,0,closed,closed
2162,"Pittsburgh, PA Bootcamp","Hosted By: Agency Manager: Joe Skelley

<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Pittsburgh-Hotel.jpg""><img class=""alignnone size-medium wp-image-2163"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Pittsburgh-Hotel-300x223.jpg"" alt="""" width=""300"" height=""223"" /></a>",,20170210,espresso_events,https://agentportal.leazergroup.com/events/pittsburgh-pa-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Pittsburgh-Hotel.jpg,Pittsburgh-Hotel.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Pittsburgh-Hotel.jpg,2163,"Pittsburgh Hotel",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,pittsburgh-pa-bootcamp,,default,0,0,closed,closed
2165,"Cleveland, OH Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image002.jpg""><img class=""alignnone size-medium wp-image-2166"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image002-300x219.jpg"" alt="""" width=""300"" height=""219"" /></a>",,20170210,espresso_events,https://agentportal.leazergroup.com/events/cleveland-oh-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image002.jpg,image002.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/image002.jpg,2166,image002,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,cleveland-oh-bootcamp,,default,0,0,closed,closed
2167,"Cleveland, OH Bootcamp","<h4>Hosted By: Agency Manager: Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image002-1.jpg""><img class=""alignnone size-medium wp-image-2168"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image002-1-300x219.jpg"" alt="""" width=""300"" height=""219"" /></a>",,20170210,espresso_events,https://agentportal.leazergroup.com/events/cleveland-oh-bootcamp-2/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image002-1.jpg,image002-1.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/image002-1.jpg,2168,image002,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,cleveland-oh-bootcamp-2,,default,0,0,closed,closed
2171,"Greensboro, NC Bootcamp","<h4>Hosted By: Agency Manager: John Kenney</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Greensboro.jpg""><img class=""alignnone size-medium wp-image-2217"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Greensboro-300x243.jpg"" alt="""" width=""300"" height=""243"" /></a>",,20170210,espresso_events,https://agentportal.leazergroup.com/events/greensboro-nc-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Greensboro.jpg,Greensboro.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Greensboro.jpg,2217,Greensboro,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,greensboro-nc-bootcamp,,default,0,0,closed,closed
2173,"Spartanburg, SC Bootcamp","<h4>Hosted By: Agency Manager: John Kenney</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Spartanburg.jpg""><img class=""alignnone size-medium wp-image-2210"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Spartanburg-300x232.jpg"" alt="""" width=""300"" height=""232"" /></a>",,20170210,espresso_events,https://agentportal.leazergroup.com/events/spartanburg-sc-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Spartanburg.jpg,Spartanburg.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Spartanburg.jpg,2210,Spartanburg,,,,,,,,,,,,,,"Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,spartanburg-sc-bootcamp,,default,0,0,closed,closed
2178,"Syracuse, NY Bootcamp","<h4>Hosted By: Agency Leader: Nelson Alvarez</h4>
$15 admission fee will be paid at the door.

<a href=""https://leazergroup.com/wp-content/uploads/2017/02/image001-1.jpg"" rel=""attachment wp-att-4703""><img class=""alignnone size-medium wp-image-4703"" src=""https://leazergroup.com/wp-content/uploads/2017/02/image001-1-300x221.jpg"" alt=""image001 (1)"" width=""300"" height=""221"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/syracuse-ny-bootcamp/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,syracuse-ny-bootcamp,,default,0,0,closed,closed
2179,"Idaho Falls, ID Bootcamp","<h4>Hosted By: Agency Leader: Scott Schroeder</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Idaho-Falls.jpg""><img class=""alignnone size-medium wp-image-2214"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Idaho-Falls-300x211.jpg"" alt="""" width=""300"" height=""211"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/idaho-falls-id-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Idaho-Falls.jpg,Idaho-Falls.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Idaho-Falls.jpg,2214,"Idaho Falls",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,idaho-falls-id-bootcamp,,default,0,0,closed,closed
2180,"Little Rock, AR Bootcamp","<h4>Hosted By: Agency Manager: Bill South, Agency Leader: Jerry Blackburn, and Agency Leader: Pat Davis</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image001-2.jpg""><img class=""alignnone size-medium wp-image-2246"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image001-2-300x235.jpg"" alt="""" width=""300"" height=""235"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/little-rock-ar-bootcamp-2/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image001-2.jpg,image001-2.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/image001-2.jpg,2246,"image001 (2)",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,little-rock-ar-bootcamp-2,,default,0,0,closed,closed
2181,"Seattle, WA Bootcamp","<h4>Hosted By: Team Leader: Mike Brandenburg</h4>
&nbsp;

<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Seattle-Library.jpg""><img class=""alignnone size-medium wp-image-2182"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Seattle-Library-300x230.jpg"" alt="""" width=""300"" height=""230"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/seattle-wa-bootcamp-5/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Seattle-Library.jpg,Seattle-Library.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Seattle-Library.jpg,2182,"Seattle Library",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,seattle-wa-bootcamp-5,,default,0,0,closed,closed
2186,"Cleveland, OH Bootcamp","<h4>Hosted By: Agency Manager: Lateef Duncan</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image002-1.jpg""><img class=""alignnone size-medium wp-image-2168"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image002-1-300x219.jpg"" alt="""" width=""300"" height=""219"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/cleveland-oh-bootcamp-3/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,cleveland-oh-bootcamp-3,,default,0,0,closed,closed
2187,"Orlando, FL Bootcamp","<h4>Hosted By: Agency Manager: Bill South, Agency Leader: Jerry Blackburn, and Team Leader: Paul Moses</h4>
<a href=""https://leazergroup.com/wp-content/uploads/2016/06/Orlando.jpg"" rel=""attachment wp-att-3971""><img class=""alignnone size-full wp-image-3971"" src=""https://leazergroup.com/wp-content/uploads/2016/06/Orlando.jpg"" alt=""Orlando"" width=""247"" height=""186"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/orlando-fl-bootcamp-3/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,orlando-fl-bootcamp-3,,default,0,0,closed,closed
2188,"Nashville, TN Bootcamp","<h4>Hosted By: Agency Manager: Bill South, Agency Leader: Jerry Blackburn, and Team Leader: Paul Dillon</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/unnamed.jpg""><img class=""alignnone size-medium wp-image-2223"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/unnamed-300x205.jpg"" alt="""" width=""300"" height=""205"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/nashville-tn-bootcamp-4/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/unnamed.jpg,unnamed.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/unnamed.jpg,2223,unnamed,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,nashville-tn-bootcamp-4,,default,0,0,closed,closed
2189,"Baltimore, MD Bootcamp","<h4>Hosted By: Agency Manager: Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Towson.jpg""><img class=""alignnone size-medium wp-image-2226"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Towson-300x221.jpg"" alt="""" width=""300"" height=""221"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/baltimore-md-bootcamp-4/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Towson.jpg,Towson.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Towson.jpg,2226,Towson,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,baltimore-md-bootcamp-4,,default,0,0,closed,closed
2190,"San Antonio, TX Bootcamp","<h4>Hosted By: Agency Manager: Bill South</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/San-Antonio.jpg""><img class=""alignnone size-medium wp-image-2307"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/San-Antonio-300x235.jpg"" alt="""" width=""300"" height=""235"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/san-antonio-tx-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/San-Antonio.jpg,San-Antonio.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/San-Antonio.jpg,2307,"San Antonio",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,houston-tx-bootcamp-3,publish,830,san-antonio-tx-bootcamp,,default,0,0,closed,closed
2191,"Salt Lake City, UT Bootcamp","<h4>Hosted By: Vice President of Sales &amp; Marketing: Kimberly Narretto and National Agency Manger: Nick Horner</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/SLCH.jpg""><img class=""alignnone size-medium wp-image-2241"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/SLCH-300x263.jpg"" alt="""" width=""300"" height=""263"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/salt-lake-city-ut-bootcamp-2/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/SLCH.jpg,SLCH.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/SLCH.jpg,2241,SLCH,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,salt-lake-city-ut-bootcamp-2,,default,0,0,closed,closed
2192,"Seattle, WA Bootcamp","<h4>Hosted By: Vice President of Sales &amp; Marketing: Kimberly Narretto and National Agency Manger: Nick Horner</h4>
<h4><a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Seattle-Airport-Marriott.jpg""><img class=""alignnone size-full wp-image-1694"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Seattle-Airport-Marriott.jpg"" alt="""" width=""289"" height=""255"" /></a></h4>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/portland-or-bootcamp-2/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,portland-or-bootcamp-2,,default,0,0,closed,closed
2193,"Newark, NJ Bootcamp","<h4>Hosted By: Agency Manager: Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Newark-Courtyard.jpg""><img class=""alignnone size-medium wp-image-2272"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Newark-Courtyard-300x225.jpg"" alt="""" width=""300"" height=""225"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/newark-nj-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Newark-Courtyard.jpg,Newark-Courtyard.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Newark-Courtyard.jpg,2272,"Newark Courtyard",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,newark-nj-bootcamp,,default,0,0,closed,closed
2195,"Orlando, FL Bootcamp","<h4>Hosted By: National Agency Manager: Nick Horner</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/mcoar_main01_r.jpg""><img class=""alignnone size-medium wp-image-2322"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/mcoar_main01_r-300x242.jpg"" alt="""" width=""300"" height=""242"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/orlando-fl-bootcamp-4/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/mcoar_main01_r.jpg,mcoar_main01_r.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/mcoar_main01_r.jpg,2322,mcoar_main01_r,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,orlando-fl-bootcamp-4,,default,0,0,closed,closed
2196,"Greenville, SC Bootcamp","<h4>Hosted By: Agency Manager: Bill South</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/exterior.jpg""><img class=""alignnone size-medium wp-image-2325"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/exterior-300x225.jpg"" alt="""" width=""300"" height=""225"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/greenville-sc-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/exterior.jpg,exterior.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/exterior.jpg,2325,exterior,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,greenville-sc-bootcamp,,default,0,0,closed,closed
2197,"Omaha, NE Bootcamp","<h4>Hosted By: Agency Manager: Chris Scheib</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/La-Vista-NE.jpg""><img class=""alignnone size-medium wp-image-2298"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/La-Vista-NE-300x235.jpg"" alt="""" width=""300"" height=""235"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/omaha-ne-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/La-Vista-NE.jpg,La-Vista-NE.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/La-Vista-NE.jpg,2298,"La Vista, NE",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,omaha-ne-bootcamp,,default,0,0,closed,closed
2198,"Harrisburg, PA Bootcamp","<h4>Hosted By: Agency Managers: Nelson Alvarez and Blaise Foret</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/harrisburg.jpg""><img class=""alignnone size-medium wp-image-2300"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/harrisburg-300x223.jpg"" alt="""" width=""300"" height=""223"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/harrisburg-pa-bootcamp-2/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/harrisburg.jpg,harrisburg.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/harrisburg.jpg,2300,harrisburg,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,harrisburg-pa-bootcamp-2,,default,0,0,closed,closed
2199,"Kansas City, MO Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Kansas-City-MO.jpg""><img class=""alignnone size-medium wp-image-1908"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Kansas-City-MO-300x255.jpg"" alt="""" width=""300"" height=""255"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/kansas-city-mo-bootcamp-4/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,kansas-city-mo-bootcamp-4,,default,0,0,closed,closed
2200,"Bentonville, AR Bootcamp","<h4>Hosted By: Agency Manager: Chris Scheib</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Fairfield-Inn-Header-Image1.jpg""><img class=""alignnone size-medium wp-image-2352"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Fairfield-Inn-Header-Image1-300x215.jpg"" alt="""" width=""300"" height=""215"" /></a>",,20170213,espresso_events,https://agentportal.leazergroup.com/events/bentonville-ar-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Fairfield-Inn-Header-Image1.jpg,Fairfield-Inn-Header-Image1.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Fairfield-Inn-Header-Image1.jpg,2352,Fairfield-Inn-Header-Image1,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,bentonville-ar-bootcamp,,default,0,0,closed,closed
2238,"Lafayette, LA Bootcamp","<h4>Hosted By: Agency Manager: Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image001-3.jpg""><img class=""alignnone size-medium wp-image-2268"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image001-3-300x205.jpg"" alt="""" width=""300"" height=""205"" /></a>",,20170217,espresso_events,https://agentportal.leazergroup.com/events/lafayette-la-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/image001-3.jpg,image001-3.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/image001-3.jpg,2268,"image001 (3)",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,lafayette-la-bootcamp,,default,0,0,closed,closed
2249,"Charleston, SC Bootcamp","<h4>Hosted By: Agency Leader: Chris Scheib</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/SummervilleSC.jpg""><img class=""alignnone size-medium wp-image-2261"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/SummervilleSC-300x205.jpg"" alt="""" width=""300"" height=""205"" /></a>",,20170221,espresso_events,https://agentportal.leazergroup.com/events/charleston-sc-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/SummervilleSC.jpg,SummervilleSC.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/SummervilleSC.jpg,2261,"Summerville,SC",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,charleston-sc-bootcamp,,default,0,0,closed,closed
2250,"Regional Hartford, CT Bootcamp","<h4 style=""text-align: left;"">Hosted By: Founder &amp; CEO-Art Leazer, VP of Sales &amp; Marketing-Kimberly Narretto</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Hartford.jpg""><img class=""alignnone size-medium wp-image-2256"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Hartford-300x249.jpg"" alt="""" width=""300"" height=""249"" /></a>",,20170221,espresso_events,https://agentportal.leazergroup.com/events/regional-worcester-ma-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/02/Hartford.jpg,Hartford.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/02/Hartford.jpg,2256,Hartford,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,regional-worcester-ma-bootcamp,,default,0,0,closed,closed
2302,"Detroit, MI Bootcamp","<h4 style=""text-align: left;"">Hosted By: Agency Manager-Lateef Duncan</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/03/Detroit-MI.jpg""><img class=""alignnone size-medium wp-image-2304"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/03/Detroit-MI-300x241.jpg"" alt="""" width=""300"" height=""241"" /></a>

&nbsp;",,20170313,espresso_events,https://agentportal.leazergroup.com/events/detroit-mi-bootcamp-2/,https://agentportal.leazergroup.com/wp-content/uploads/2017/03/Detroit-MI.jpg,Detroit-MI.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/03/Detroit-MI.jpg,2304,"Detroit, MI",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,detroit-mi-bootcamp-2,,default,0,0,closed,closed
2310,"Des Moines, IA Bootcamp","<h4>Hosted By: Team Leader: Chris Scheib</h4>
$20 admission fee will be paid at the door.

<a href=""https://leazergroup.com/wp-content/uploads/2017/03/Des-Moines.jpg"" rel=""attachment wp-att-4926""><img class=""alignnone size-medium wp-image-4926"" src=""https://leazergroup.com/wp-content/uploads/2017/03/Des-Moines-300x231.jpg"" alt=""Des Moines"" width=""300"" height=""231"" /></a>

&nbsp;",,20170314,espresso_events,https://agentportal.leazergroup.com/events/des-moines-ia-bootcamp/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,statesville-nc-bootcamp,publish,830,des-moines-ia-bootcamp,,default,0,0,closed,closed
2328,"Fayetteville, NC Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman and Agency Manager: LaTasha McKoy</h4>
<h4><a href=""https://agentportal.leazergroup.com/wp-content/uploads/2017/03/faych_main01.jpg""><img class=""alignnone size-medium wp-image-2329"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2017/03/faych_main01-300x223.jpg"" alt="""" width=""300"" height=""223"" /></a></h4>
&nbsp;",,20170317,espresso_events,https://agentportal.leazergroup.com/events/fayetteville-nc-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2017/03/faych_main01.jpg,faych_main01.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2017/03/faych_main01.jpg,2329,faych_main01,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,fayetteville-nc-bootcamp,,default,0,0,closed,closed
